id,folding
5s_Pseudocentrotus-depressus-1,(((((((((....((((((((.......((((..((....))..))))........)))))).))(((((((...(.(((((.(((....))).))))).).))))))))))))))))..
tRNA_tdbR00000574-Leishmania_tarentolae-5689-Trp-CCA,(((((((..((((.......))))....((((((.......))))))(((((.......)))))))))))).
RNaseP_LGB21,.......(((((........))))).....(((((((...)))))))((((....))))..........................((((((.......)))))).....(((((((((....))))))))).....(((.....(((((((.......))))))).(((((((....)))))))..........)))........((..((((.....(((.(((((((....)))))))((((((.....))))))...))).....))))))....(((((.((....)).)))))...................(((((((...)))))))................
5s_Lethenteron-japonicum-2,((((((((((....((((((((...((..((((((......))..))))..))....)))))).))(((((((...(.(((((.(((....))).))))).).))))))))))))))))).
5s_Perkinsus-andrewsi-1,(((((((((....((((((((...((..((((............))))..))....))))))).)((((((((....((.((((((....))))))))...))))...)))))))))))))
srp_Neur.cras._AL669999,.(((.......)))..((((((......((((........((((((((.((((((((((..((((....))))..((((((((((.(((((.((.((((.((((.((....((((.(((((((((.(....).))))).)))).))))))........((((((((.(.((..((((.(....).))))..)).).)))))))))))).))))..)).)))))....)).))))))))....))))))))))))))))))......))))....))))))..
tRNA_tdbR00000311-Haloferax_volcanii-2246-Pro-MGG,(((((((.((((((......)))))))))))))...((((((((....(((((.......))))).))))).))).
5s_Hyphomicrobium-sp.-5,.(((((((((((..(((..(((((....)))))....)))..((..((((..(((.....(((....)))............((((....)))))))..)))).))..))))))))))).
tRNA_tdbR00000215-Haloferax_volcanii-2246-Leu-5AG,(((((((..(((....)))......(((((((.......)))))))((...(((((....)))))...)).....)))))))....
tRNA_tdbR00000411-Candida_cylindracea-44322-Ser-IGA,(((((((.(((.((((........((((((((.....)))))))).)))).)))...(((((.......))))))))))))....
tmRNA_Myco.pneu._AE000035_1-384,.......................................(((((...(((((....))))..))))))...((........))...................(...(((.((((.......)))))))........(((.............)))....................)..(((((((((((((.......)))))))))))))...(((((((((...((((((((..........))))))))....)))))))))..((((((((((.....((....))....))))))))))...................................................(((.(((((.......)))))....))).
grp1_a.I1.e.G.planctonica.C1.SSU.943,............((((((...((((.....))))...))))))((((((((((((((((.............))))))))).......))))))).((((.((((((((..((.....)).)))))))).))))........((..(((((((...(((......(((((((.(((..(((((((((....)))))))))(.....)........)))......)))))))..........)))...)))))))))...((((.((.(((((((((....))))))))).))))))..........(((((........((((((((((.(((....))).)))))))))).....)))))..((((((((....)))).(((((((....((((......))))....)))))))((((((((....))))))))........)))).............
srp_Stap.epid._AE016751,((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).))).)))))...))))))))....
5s_Fusarium-sporotrichioides-3,(((((((((....(((((((.....)))))((............))..................))((((((((....(((.(((((....)))))))).)))))..))))))))))))
srp_Sino.medi._CP000738,......((((......)))).............
grp1_a.I1.e.L.dispersa.UNK.SSU.114,................(((((((.(.(((.(..((((..(..(((((((((....)))))))))....)))))....((((((.......))))))((((((.....)))))).).))).)..)))))))....(((((((((....))))))))).........(((.((.(((((((......))))))))..).)))...........
5s_Pinus-silvestris-1,(((((((((....(((((((....((..((((.(......)...))))..)).....))))).))(((((.(.....((((((.((....)))))))).....))))))))))))))).
tRNA_tdbR00000019-Mycoplasma_capricolum-2095-Cys-GCA,((((((((((((....)))))......((((.......)))).....(((((.......))))))))))))....
tmRNA_Burk.fung._TRW-266265_1-370,.....((((((((...(..((((((..(((..((((((.((((.((((((((........)))).................(((((..............))))).......))))))))...))))))))))))))(((.((((.(((((((.......(((....)))(((((....)))))..............)))))))..))).).)))...)....)....))))))))..........((...(((((((((..(((........)))..)))))))))....))............................................((..(((((.......))))).....))....
srp_Shew.spec._CP000503,((((((((((((((((((((((((((((...(((((((....(((....(((....)))....))).)))))))....)))).)).))))).).))))))))))))))))........
5s_Juniperus-media-1,((((((((.................((((((..(........((((((..(..(((....)))...)))))))....(((..((((.....)))))))).....))))))))))))))..
5s_Methanothermobacter-thermautotrophicus-2,..(((((((((...((((((((((((((..(((((..(((...)))..))))..).)))))))..)))))))((((((.....(((((((.....)))))))...))))))...)))))))))......
5s_Natronomonas-pharaonis-2,((((((((.....(((((((((((((((.((((.((((.......(((.........)))..........)))).)))).))))..)..))))))........))))....))))))))
5s_E_glandulE,..(((((((....((((((((...((..((((............))))..))....)))))).))((((((......(((((((.....))))))..).....)))))))))))))..
srp_Kine.radi._CP000750,......(((.((((((((.....((.......)).....)))))))).)))..
5s_Lytechinus-variegatus-1,(((((((((....((((((((.......((((..((....))..))))........)))))).))(((((((.....(((((.(((....))).)))))...))))))))))))))))..
5s_Streptomyces-nodosus-2,..(((((((((....((.(((((.....((((((.............))))..))....)))))..)).((.((....((((((((....))))))))....)).))..)))))))))..
srp_Medi.trun._AC146941,((((((........))))))....(((....)))..(((....)))((((.........(((.((((..((..(((((((((((((((.....(((((((((((.(..(((((.((((((((...(((((.(((((((((((....))))))))))).)))))........(((((.............(((......)))...........)))))..))))))))..))))).)....)))))..)))))).....)))).)))))))))))..))..)))).)))...))))..
srp_Stre.pyog._CP000261,.((((((((((((..(((.....((((....(((....)))....))))...))).....))))))).)))))
5s_Trichostrongylus-colubriformis-1,(((((((((....((((((((...((..((((((......))..))))..))....)))))).))((((((......(((((.(((....))).)))))....)))))))))))))))...
5s_Methanococcus-vannielii-2,((((.(((((((....(((((((..(((..(((((((.......))..)))))..)))...))))).))....(((......(((((....))))).....)))....))))))))))).
srp_Trit.aest._CJ572413,.........((((((((....))))..))))...............((((.((((.((((((((((((((.((((....((.((((((.((.(((((.(((((.(((((.(((.((((((((.((......)).)))))))))))(((.((((((((.......)))))))))))...(........)(.(......).).))))).)))))..)))))))....)))))))).)))).)))))))))....)))))..)))))))).....
tRNA_tdbR00000031-Rattus_norvegicus-10116-Asp-QUC,((((((((((..........((.((((((.....)))))).)).....(......)))).)))))))....
srp_Coxi.burn._CP000733,(((((((((((((((..((((((.(((..((((((..(..(((.....(((....))).....)))).))))))...)))..)).))))....)))))))))))))))
tRNA_tdbR00000416-Nicotiana_rustica-4093-Ser-CGA,(((((((.......(((((.(((..((((((.......))))))...))).))).))(((((.......))))))))))))....
tRNA_tdbR00000153-Mycoplasma_capricolum-2095-Ile-AU,(((((((..(((..((((((((((((.....)))).)))))).))))).(((((.......))))))))))))....
tmRNA_Cyan.mero._AY286123_1-236,(((((((......(.....((((((((((((((((........................((...............((((((......))))))(((.........)))........(((((((.(((..................))).)))))))........))...................)))))...)))))))))))..)(((((.......))))))))))))....
5s_Sargassum-fulvellum-1,(((((((((.........................(((.(((((...........)))))...)))((((((((....(((((.(((....))))))))..)))).)))))))))))))
5s_Ephedra-kokanica-1,(((((((((....(((((((....((..((((.(......)...))))..)).....))))).))(((((.(.....((((((.((....)))))))).....)))))))))))))))..
5s_Diatoma-tenue-1,(((((((((....(((((((((......((((............)))).......))))))).))((((((......((((.((((....)))))).))....)))))))))))))))
tmRNA_Erwi.amyl._TRW-552_1-381,(((((((((((((.......))))))).....)))))).((......)).....(((((..............))))).........((((....))))............((((((((....)))))....((((.........)))))))((.(((((((((((.(..(((.......))))))))....))))))).))...............((((....(((((....)))))....)))).................(((.((((((.(((........))).)))))).)))....................((.......)).....((...........(((((((((.......)))))..).)))))..
5s_Fusarium-culmorum-2,(((((((((....((((((((......(((((............))))...).....)))))).))((((((((....(((.(((((....)))))))).)))))..))))))))))))
5s_Spirocodon-saltatrix-1,(((((((((....((((((((...((..((((..((....))..))))..))....)))))).))(((((((..((.(((((.(((....))).))))).))))))))))))))))))...
5s_Limulus-polyphemus-1,(((((((((....((((((((..(((..(((...((....))...)))..)))...)))))).))(((((((..((.((((((.((....)).)))))).))))))))))))))))))..
srp_Phyt.infe._CV911012,..........((((((...))).)))....(((((((((.....)))).))))).................((((((((....))))))))
5s_Vibrio-mediterranei-1,.(((((((((((((.((((((((....((((((((((......))).))))..)))...)))))...)))..))))..((((((((...))))))))............)))))))))..
srp_Dros.mela._AE014297,.....((((........)))).......(.((((.....)))).)((((((((..(((((...((.((((.....(.(.(((((((..(((.((((.....(((.((((((.(((((.(((((((((((((.(((((((((((((....))))))))))))).))))........((((.......(((....(((....)))....)))......)))))))))))))..))))))))...))).)))..)))).))))))))))).))))).)).....)))))..))))))))...
RNaseP_E.faecalis,........(.(((((.(..((((((......)))))).).))))).)((((((..........)))))).((((((...))))))......((......(((...(.......)...))).......)).......................(((((.((....)).)))))............................(..(((...........)))..)((((((((...............))))))))((((((....))))))...............(((((((((((((....)))))))))))))................
srp_Stap.aure._BA000017,((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).))).)))))...))))))))....
srp_Ther.cele._X17240,((((((((((..((((..((.((((((((...((.......))....)))))).)).))..))))...(((((((((..((..(((...(((((((((....((((((((.(..(......(((((((((((((((...(((((.(((((.(((((((((....)))))))))..))))).)))))((((((((((((((....(((...........)))..))))))..)))))))))))))))))...))))))...).).))))))))....)))))))))...)))..))..)))))))))..))))))))))
5s_Euglena-gracilis-1,(((((((((....(.((((((...((..(((((..........)))))..))....))))))..)(((((((..((.((.((((((....)))))).)).))))))))))))))))))..
srp_Lact.lact._AM406671,.......(((((.....)))).........).....
5s_Helicobacter-pylori-2,(((((..((((((((((....((((((((..(((..((((...............)))).)))....)))))).))(((.((....((((((((...))))))))....)).))).)))))))))).)))))...
5s_Oceanobacillus-iheyensis-2,((((((.(((...((((((((....(..((((((.......)))))..)..).....)))))).)).((.((....((.(((((...))))).))....)).)).))).)))))).
srp_Ferv.nodo._CP000771,.....((((....(((....)))....))))....
5s_Vibrio-fischeri-2,.(((((((((((((.(((((((.....(((((((.............))))..))).......)))))))..))))..((((((((...))))))))............))))))))).
tmRNA_Spir.kunk._TRW-273035_1-424,......(((((.((....)).)))))..((((((((.............))))))))..................................................................(((....((((.....))))...)))................(((....(((((.......))))).....)))....((((((((((((........))))))))))))........................(((((((((((.......)))))))))))...(((((.(((((((.((((((((((.((..........))...)))))))))).......))))))).))))).............................(((((.(((((.......)))))....)))))..
5s_Methylobacterium-organophilum-1,.....((((((.((((((((.......((((.............))))........))..((.........))....(............)............))))))))))))
tmRNA_Camp.jeju._AL139078_1-356,...((((((((.(((((....)))))))))).................)))((((((............)))))).........((((.......))))......((((((((((((((.......))))))))..))..))))((((((.((((((...........)))))).)))))).................(((((((((.......)))).)))))..........(((.((((((((((...((............)))))))))))).))).......(((..(.......)..)))....................((..(((((.......))))).....)).
srp_Ashb.goss._AE016819,........(((((...)))))(..(((((((..((((((((((((.(((..(((((....)))))...)))...)))))))....)))))......((((((..(.....).))))))((.((..((((((((...(((((..(((((((((((((((((.....((..((((((((((..(((((((..((((((((.((....)))))))))).)))).)))......((.((((....))))))((((((...(((((((...........)))))).....).))))))))))))))))))..)))))))...))))))))))(((....))))))))....)))))))))).))...)))))))..).........
RNaseP_L.weilii,..(((..((((((...((.........))..))))))...)))....(((((((((((((((....)))))))))))))))........................(((((.(((((((....))))))).)))..))...........((((....)((....(((((((((....)))))))))...))....)))..((((((((..((((......((((((((...((.......)))))))))).....)))))).....((((((..(....)..))))))...............(((.((((.....)))))))....))))))....
5s_Acidithiobacillus-ferrooxidans-1,.(((((((((.....((((((((....(((.(((((.......)))..))...)))...)))))).))(((.((....((.(((((...))))).))....)).)))..)))))))))
5s_Uthatobasidium-fusisporum-1,..(((((((..(((((...........((((.........................((......................))((((....))))))))...)))))...)))))))..
5s_Fusarium-pseudograminearum-1,((((((((((((.((((((((.......((((............)))).........))))).))).)))(.......(((.(((((....))))))))......)....)))))))))
tRNA_tdbR00000314-Mycoplasma_capricolum-2095-Pro-UGG,(((((((.(((((.((((....)))).((((((.....)))))))))))(((((.......))))))))))))....
5s_Perinereis-brevicirris-1,(((((((((....(.((((((..(((..((((..((....))..))))..)))...)))))).).(((((((.....(((((.(((....))).)))))...))))))))))))))))..
srp_Cyan.mero._AY286123,((((((((..(((((.(((((((...((((...((((....))))...)))).))))))).....)))))...))))))))....
5s_Lentinula-edodes-1,.............(.((((((....(((((((............))))..)))...)))))).)(((((((......((.(.((((....))))).)).....)))))))..........
RNaseP_V.cholera,.....((......))(.((.((((((((..((((((((((.....))))))).))))))))))).)).).....(((..((((....)))).)))..((((((...)))))).((((....))))...............(((((...............)))))....................(((((....((((((.......))))))..(((((((....)))).)))..............))))).(((...((((......((((((...(((((.....)))..)))))))).....)))..(((..((((((((....))))))))...)))............((((....)))).....................)..))).....
srp_Gloe.viol._BA000045,((((((((((.((((..(((.(((((((......((((..................))))....)))))))...)))...)))).))))))))))....
5s_Brassica-napus-1,(((((((((....(((((((....((..((((.(......)...))))..)).....))))).))(((((.(.....((((((.((....)))))))).....)))))))))))))))..
5s_Moniliella-acetoabutans-1,(.(((((((....((((((((..(((..((((((......))..))))..)))...)))))).))((((((......(((((.(((....)))))))).....))))))))))))).)
tmRNA_Clos.ther._TRW-203119_1-387,(((((((....(((((((((((....((((((((....((((((......((.((((((((.............)))))))).))........))))).)............)))))))).(((((((.....))))))))))))(((((((((((((((((((((((((((...((........(((((((((((.((((...........))))..(((((((((((((...........)))))))))).))).))))))..))))).......))))))))).))))))........))))))))........)))))).........)))))).....................(((((.......))))))))))))....
tmRNA_Esch.coli._TRW-331111_1-363,(((((((((((((.......))))))).......(((..(((....)))..)))......))))))....................((((....)))).........((((((((((.........))))).)))))((((((((((((...(((.......)))))))))....))))))..................((((...((((((....))))))...)))).....((((.((((.(..((((((((((.(((........))).)))))))))).........).)))).)))).........(((((...........)))))..(((((.......)))))...........
